% Model:              Contactor_heat.mph
% Version:            COMSOL 5.4.0.225
% Date:               May 29 2019, 14:06
% Dimension:          2
% Nodes:              6988
% Expressions:        1
% Description:        温度
% Length unit:        m
% R                       Z                        T (K)
0.025999999999999995      -0.02376296352595112     354.8621398269843
0.02368756784920148       -0.021762882280304863    376.27389090161324
0.023300000000000005      -0.02151648351648351     379.61475245483325
0.02560694977146109       -0.023500733612419226    357.8019233444007
0.025999999999999995      -0.023268310725689148    356.6505838950636
0.023686711924312192      -0.021270798578751585    376.58025475141704
0.023299999999999998      -0.021021978021978017    379.6096259518095
0.025611339866099547      -0.023012097381731194    359.5099868179225
0.025999999999999995      -0.02277365792542718     358.2305023614999
0.023686552620110463      -0.020777351125066738    376.77143848405655
0.0233                    -0.020527472527472522    379.5984097131825
0.02561261340387305       -0.02252022465664219     361.00166702401407
0.025999999999999995      -0.02227900512516521     359.5644318739099
0.02368637645833563       -0.02028317998650833     376.8982667010487
0.0233                    -0.020032967032967027    379.5840546647232
0.025613327946522983      -0.022027130866760912    362.2306044273514
0.025999999999999995      -0.021784352324903236    360.64472146287727
0.023686093874257155      -0.019788755993598427    376.9846909939201
0.0233                    -0.019538461538461532    379.56894678501203
0.025613896130239355      -0.0215334684072727      363.2021469613714
0.025999999999999995      -0.021289699524641267    361.49074645968625
0.023685770834035457      -0.019294268934934192    377.0441912000202
0.0233                    -0.01904395604395604     379.5546253679992
0.02561414515715434       -0.021039605162367418    363.9497191628761
0.025999999999999995      -0.020795046724379297    362.137363466335
0.023685457030603384      -0.01879978955378561     377.0853963138516
0.0233                    -0.018549450549450543    379.54193104353345
0.025614145273042815      -0.020545462088506956    364.514745773233
0.025999999999999995      -0.020300393924117328    362.62346736804926
0.023685269552505633      -0.01830519971052795     377.11356645327396
0.0233                    -0.01805494505494505     379.53127611064605
0.025613931361189796      -0.02005108311844719     364.93707479664977
0.025999999999999995      -0.019805741123855358    362.9849705624576
0.023685174731659597      -0.01781054771697173     377.1330327919627
0.0233                    -0.017560439560439553    379.52284929936803
0.025613580920631807      -0.019556523602305666    365.25047040178885
0.025999999999999995      -0.01931108832359339     363.2519591521439
0.02368518773938248       -0.017315858590213545    377.1465866731621
0.0233                    -0.01706593406593406     379.5167325230539
0.02561321463195591       -0.019061779690353813    365.48171892185
0.025999999999999995      -0.018816435523331412    363.4483229333027
0.023685238110602316      -0.016821129551252572    377.15671185347895
0.0233                    -0.016571428571428563    379.5129592453563
0.025612942344014438      -0.01856688143467484     365.65146026152973
0.025999999999999995      -0.018321782723069443    363.5924636049987
0.023685263839027623      -0.01632636936869825     377.1652568431388
0.0233                    -0.016076923076923072    379.5115416915878
0.025612819675016125      -0.018071900383613882    365.77552196135485
0.025999999999999995      -0.017827129922807473    363.6983085574356
0.023685217172771948      -0.015831558735148275    377.17357680514027
0.0233                    -0.015582417582417574    379.5124834098048
0.02561274791701852       -0.017576858062807697    365.86658392142425
0.025999999999999995      -0.017332477122545504    363.77629029812016
0.02368512823129791       -0.015336763440591062    377.1822683465571
0.0233                    -0.015087912087912077    379.51578458428
0.02561257033903506       -0.01708171870421931     365.9345627577903
0.025999999999999995      -0.016837824322283534    363.8341751849942
0.023685037959954705      -0.01484207628787692     377.1916570574856
0.0233                    -0.014593406593406584    379.52144433012876
0.025612243697307108      -0.01658648950130649     365.98640311661933
0.025999999999999995      -0.01634317152202156     363.8777230740022
0.0236850422767111        -0.014347585036238496    377.2015881997891
0.0233                    -0.014098901098901086    379.529461652512
0.02561208914060506       -0.016091432694410678    366.0252742114007
0.025999999999999995      -0.015848518721759595    363.91119578445137
0.023685184014922086      -0.013853256965902347    377.21211654902294
0.0233                    -0.013604395604395594    379.53983578812495
0.025611020851040722      -0.015595783748328833    366.0609109180941
0.025999999999999995      -0.015353865921497623    363.9377422989232
0.023685387342813825      -0.013358991454754623    377.22392586016736
0.0233                    -0.013109890109890096    379.55256630552435
0.025609476021401578      -0.015099758972658325    366.0935741739452
0.025999999999999995      -0.014859213121235653    363.9596870967719
0.02368553344707296       -0.012864704905647785    377.23789560620844
0.0233                    -0.012615384615384603    379.56765310976306
0.025610833761414098      -0.014606196675968094    366.1064525905545
0.025999999999999995      -0.014364560320973684    363.97874501954965
0.0236855790970395        -0.012370354531117934    377.2544085870743
0.0233                    -0.012120879120879106    379.5850964133458
0.02561030390007049       -0.014111069704064415    366.1277046360588
0.025999999999999995      -0.01386990752071171     363.99618067157667
0.023685519805701345      -0.011875906767102602    377.2735843756168
0.0233                    -0.011626373626373613    379.60489670435214
0.02561147243865226       -0.013617389569008624    366.1384524836381
0.025999999999999995      -0.01337525472044974     364.0129261599174
0.02368542179777161       -0.011381384115308028    377.295094698545
0.0233                    -0.011131868131868117    379.62705471229066
0.02561143012832558       -0.013122565360794177    366.15568330622887
0.025999999999999995      -0.012880601920187768    364.02966816120284
0.023685364252430768      -0.010886809719879422    377.3185157734418
0.0233                    -0.010637362637362618    379.6515713830551
0.025611658596170418      -0.012628187642589392    366.17173027298645
0.025999999999999995      -0.012385949119925799    364.04691208652304
0.02368533788676948       -0.01039220622920301     377.3439383247833
0.0233                    -0.010142857142857127    379.67844785828567
0.02561205229515755       -0.012134120970879158    366.187612355885
0.025999999999999995      -0.01189129631966383     364.06502938412433
0.02368535806618562       -0.009897633147647031    377.37129300134785
0.0233                    -0.009648351648351632    379.7076854586221
0.025611407733099268      -0.011638971902606791    366.21036216420384
0.025999999999999995      -0.01139664351940186     364.08429211054266
0.023685414311749888      -0.009403147922018663    377.40065589196206
0.0233                    -0.009153846153846136    379.7392856695389
0.02561196906599736       -0.011144895802292672    366.22770437784
0.025999999999999995      -0.01090199071913989     364.1048985641389
0.02368546776858449       -0.00890873958149641     377.4322699148677
0.0233                    -0.008659340659340639    379.7732501237476
0.02561154345590058       -0.010649797480050002    366.25203535275836
0.025999999999999995      -0.010407337918877919    364.1269915369951
0.02368554932247248       -0.008414409110959314    377.46595486546767
0.0233                    -0.008164835164835148    379.8095805778339
0.025612090745062977      -0.010155679427320609    366.2725320118415
0.025999999999999995      -0.009912685118615948    364.1506718253257
0.02368583325159097       -0.007920275574642404    377.5006577678859
0.0233                    -0.007670329670329652    379.8482788638277
0.025611794736570066      -0.009660775630212797    366.2994220009309
0.025999999999999995      -0.009418032318353975    364.17600741057754
0.02368544596132961       -0.007425499464322462    377.54166835817364
0.0233                    -0.0071758241758241555   379.88934678551897
0.025611140049261044      -0.009165510137981442    366.33006151846615
0.025999999999999995      -0.008923379518092005    364.2030397374286
0.023685539078122264      -0.006931053175724002    377.58200761653967
0.0233                    -0.00668131868131866     379.93278589384454
0.025611586754420806      -0.00867142476120815     366.35629549027595
0.025999999999999995      -0.008428726717830036    364.2317876341603
0.023685484670098494      -0.006436553441800777    377.62544643229916
0.0233                    -0.006186813186813165    379.9785969854466
0.025611277937121774      -0.008176652433286006    366.3885346331038
0.025999999999999995      -0.007934073917568065    364.2622488129909
0.023685976290632457      -0.0059424579409715975   377.66775336023926
0.0233                    -0.005692307692307672    380.0267789905563
0.025610625217224865      -0.007681514250854227    366.4244721808521
0.025999999999999995      -0.007439421117306095    364.2943996048605
0.02368580289605686       -0.0054478713094199835   377.71623073233786
0.0233                    -0.005197802197802175    380.0773265092869
0.025611081202011433      -0.007187265214974836    366.4559226012713
0.025999999999999995      -0.006944768317044126    364.32819291840605
0.023685649994675675      -0.004953131495829997    377.7666719295093
0.0233                    -0.0047032967032966805   380.1302243737585
0.025610169606250083      -0.006691701464271767    366.4967309922503
0.025999999999999995      -0.006450115516782155    364.36355367886046
0.02368581690992876       -0.004458723384045578    377.81712110867716
0.0233                    -0.004208791208791186    380.18543570229014
0.025610819631665577      -0.006197655302481301    366.530324985006
0.025999999999999995      -0.005955462716520185    364.4003726766837
0.023686056232396432      -0.0039645104995288324   377.8689069671568
0.0233                    -0.003714285714285691    380.242875925797
0.025609958922574293      -0.005702140159957597    366.57387693273853
0.025999999999999995      -0.005460809916258214    364.4384970463696
0.023686240418213985      -0.0034702695244168747   377.9225497772615
0.0233                    -0.0032197802197801943   380.30235746626363
0.025610685602903204      -0.005208229554039557    366.60973322378914
0.025999999999999995      -0.004966157115996243    364.47771884395644
0.023686308668149872      -0.002975934363167955    377.97797839050963
0.0233                    -0.0027252747252746977   380.36347696817734
0.02560973867776481       -0.0047126001383100725   366.6560671502925
0.025999999999999995      -0.004471504315734273    364.5177599504595
0.02368620103650876       -0.002481347317658445    378.0348362283269
0.0233                    -0.0022307692307692046   380.4254061593859
0.025610236663057135      -0.004218476348432793    366.69492270507544
0.025999999999999995      -0.003976851515472304    364.5582557789084
0.0236862559302074        -0.0019868240616743834   378.08984732260683
0.0233                    -0.0017362637362637115   380.4865772154738
0.025609516459621156      -0.003723066454404267    366.7409499648092
0.025999999999999995      -0.0034821987152103308   364.59873758496974
3.487264370368131E-4      0.02267816384849619      377.6157218273934
0                         0.022887343239784006     376.3918119625653
0                         0.022443671619892004     378.9918285537282
0                         0.022                    381.5986958438739
3.1443844468182793E-4     0.022320401794753843     379.7145826193476
0.02368637439015564       -0.0014923151128858364   378.1418388492525
0.0233                    -0.001241758241758215    380.5444156110022
0.02561028840915991       -0.003229238783436073    366.77825040793067
0.025999999999999995      -0.0029875459149483613   364.6386186189922
3.534780977685521E-4      0.023103141529603202     375.12858749164894
0                         0.023331014859676008     373.7987150030722
4.999999999999985E-4      0.021999999999999995     381.59657589140414
0.023686236426686352      -9.977651134212965E-4    378.19046201064157
0.0233                    -7.472527472527166E-4    380.5955469612122
0.025609419948196932      -0.00273366457021141     366.82391543274076
0.025999999999999995      -0.00249289311468639     364.67718706763617
3.5741260616657986E-4     0.02353264407630526      372.6214361390821
0                         0.023774686479568007     371.21250071456166
3.2248609677576717E-4     0.023898430836769933     370.49150541648
0                         0.02421835809946         368.633045756583
9.999999999999987E-4      0.021999999999999995     381.5901681664271
7.242168196924686E-4      0.022417116432877617     379.1430861146863
0.02368597498486219       -5.029934428526369E-4    378.2324614260745
0.0233                    -2.5274725274722354E-4   380.63674634084833
0.025610385144247193      -0.0022400517852966735   366.85743629380863
0.025999999999999995      -0.0019982403144244206   364.7136146376467
4.905660377358492E-4      0.02421835809946         368.6310364947811
0.001247838171697827      0.02236713985449974      379.4273640670676
0.001499999999999999      0.021999999999999995     381.5793266637711
0.023685863599847104      -8.100219184401493E-6    378.2640756718002
0.0233                    2.4175824175826782E-4    380.66591383053964
0.025609392505884843      -0.0017443313229686143   366.89940525657835
0.025999999999999995      -0.0015035875141624511   364.74698351961456
7.468600676894376E-4      0.02381739326009901      370.9591257385424
9.811320754716983E-4      0.024218358099460005     368.6249865232431
0.0017525301543477965     0.022367762503180944     379.41017655730457
0.002                     0.022                    381.5638104647356
0.02368609853495644       4.864383570517296E-4     378.28273511816093
0.0233                    7.362637362637627E-4     380.682163362308
0.025610224445841424      -0.0012505947141110841   366.92737334214775
0.025999999999999995      -0.0010089347139004782   364.776337133597
0.0012599171541572618     0.023830705006903985     370.8727772549127
0.0014716981132075477     0.024218358099460005     368.61484689016805
0.0022483800531428455     0.022366800323302405     379.3977243951158
0.0024999999999999996     0.022                    381.5432681678423
0.023686082684643256      9.810910776998233E-4     378.29146707575524
0.0233                    0.001230769230769254     380.6852755901388
0.02560980908819017       -7.55473332784896E-4     366.95775732009423
0.025999999999999995      -5.142819136385087E-4    364.80074623563377
0.0017387477002263796     0.023836612654562366     370.825933829632
0.0019622641509433967     0.02421835809946         368.6005449729301
0.002742801115638405      0.022365638423678502     379.38144856772766
0.002999999999999999      0.022                    381.517248819177
0.023685676001708258      0.0014760460964718522    378.2908938576536
0.0233                    0.0017252747252747454    380.67521850981126
0.025608649121098698      -2.5945457856331054E-4   366.9867509062831
0.025999999999999995      -1.9629113376539234E-5   364.8193822341603
0.0022221465313135118     0.023841935721423582     370.7781988932495
0.0024528301886792463     0.02421835809946         368.5819949900621
0.0032384603157835216     0.022365073228488224     379.35619358639764
0.0034999999999999988     0.022                    381.48521542001544
0.02368551007374599       0.0019707038136057703    378.27719602478373
0.0233                    0.0022197802197802385    380.6520499618137
0.0256082019443933        2.3568286641057406E-4    367.0053075836641
0.025999999999999995      4.75023686885432E-4      364.8315830299924
0.0027082292881660352     0.02384307434394602      370.75038837024414
0.0029433962264150955     0.02421835809946         368.5591193636729
0.003735257633170697      0.022364881929240413     379.32286217943806
0.003999999999999998      0.022                    381.44658845489744
0.023686058301667645      0.002464661296229359     378.2479206408852
0.0233                    0.0027142857142857316    380.61623787296827
0.025610100235340865      7.282593006741386E-4     367.0036928036325
0.025999999999999995      9.696764871474015E-4     364.83690242802527
0.0031966574098603426     0.023843155565625634     370.724179870557
0.003433962264150945      0.02421835809946         368.53187407991715
0.004232835880176822      0.02236478577505219      379.2827650620156
0.004499999999999998      0.022                    381.40085652466934
0.023686251712459635      0.0029588434255746914    378.21056060155576
0.0233                    0.0032087912087912247    380.5692484660232
0.025609407694564334      0.0012235251904225283    367.0093516523679
0.025999999999999995      0.0014643292874093727    364.83513850065555
0.0036854645225664617     0.023842314758526568     370.69882081890114
0.003924528301886794      0.02421835809946         368.5002800519512
0.004730755790578447      0.022364696251592434     379.2362937598127
0.0049999999999999975     0.022                    381.34778176562116
0.02368607792173313       0.003453383510754091     378.1668728018554
0.0233                    0.003703296703296716     380.5138499332796
0.025610383378144575      0.0017171582113444113    366.99828142238636
0.025999999999999995      0.001958982087671344     364.82634701214437
0.004177585854131531      0.023843264933530842     370.6583709053512
0.004415094339622644      0.02421835809946         368.4644561921138
0.005228612503027339      0.022364620954122828     379.183629530475
0.005499999999999997      0.022                    381.2876924999344
0.02368597898255835       0.003947978200597407     378.1165066938145
0.0233                    0.004197802197802211     380.45350544730326
0.025609875238828312      0.0022123335197990076    366.98832572417217
0.025999999999999995      0.0024536348879333134    364.8108372089264
0.004667645852470092      0.02384273425263854      370.62238042180064
0.0049056603773584935     0.02421835809946         368.4246489061281
0.0057259156802624694     0.02236453919659009      379.125634931815
0.006                     0.022                    381.221724873293
0.023685657813014516      0.0044428328019182565    378.06369813903007
0.0233                    0.004692307692307702     380.3912556535707
0.025608790839906238      0.002708278161368907     366.9748164935342
0.025999999999999995      0.002948287688195283     364.78915317823265
0.005161127143382876      0.023843610183816765     370.57395761752446
0.005396226415094343      0.02421835809946         368.3812476017271
0.006221522093229812      0.0223644372017999       379.0637549339089
0.006494285714285836      0.022                    381.1526146815111
0.023685584239328105      0.004937482565773158     378.00770983189256
0.0233                    0.005186813186813195     380.3291367014083
0.025607687146371044      0.003204190819772772     366.9553343773874
0.025999999999999995      0.003442940488457254     364.76203520389186
0.005652438363783056      0.02384336772139607      370.5287162812176
0.005886792452830193      0.024218358099460005     368.3347794149584
0.006715457825621785      0.022364292452708077     378.99967928832785
0.006988571428571546      0.022                    381.0817659959901
0.02368614305093308       0.005431503721744488     377.94774770266537
0.0233                    0.005681318681318688     380.2682885105634
0.025610038209990648      0.003696159901694656     366.9115639759041
0.025999999999999995      0.003937593288719225     364.7303624605898
0.006141857555674891      0.02384231647531243      370.4854821345619
0.006377358490566042      0.024218358099460005     368.28587700892496
0.00720885149918556       0.02236408643226667      378.93491804262345
0.007482857142857257      0.022                    381.01102243561337
0.023685710707311597      0.005926192507536683     377.89441383158396
0.0233                    0.0061758241758241815    380.2092853160184
0.025609399957671097      0.004191473289810832     366.88012510028244
0.025999999999999995      0.004432246088981195     364.69508116372486
0.006634074072944834      0.023842702355405355     370.43147713776176
0.006867924528301893      0.02421835809946         368.2352248650627
